filename,mask_frac,psnr_full,psnr_mask,ssim_full,ssim_mask
4699.png,0.2872772216796875,34.1878255823402,28.785928262982928,0.9472738658851156,0.8319407544723866
4712.png,0.2518310546875,29.95954730938211,24.535381556885177,0.9064948662949771,0.7293550246561974
4734.png,0.2843017578125,30.851266368220543,25.38988120010302,0.9300483772039635,0.7680479083402639
4744.png,0.4114837646484375,33.97302945661971,30.124834977630357,0.9705261242344744,0.9351869559828376
4760.png,0.2948455810546875,32.69506736795657,27.44452534681806,0.9454207738316001,0.8491989900044264
4799.png,0.5035858154296875,32.35511239450692,29.41362252150296,0.9264090629657551,0.8689104274733196
4801.png,0.41705322265625,34.822421576964736,31.026184571744366,0.9589109872965523,0.9073222853780168
4808.png,0.3493194580078125,34.05219361825485,29.48573678398727,0.9620159047605146,0.8977259301392105
4839.png,0.36651611328125,33.21480805784933,28.857400428373463,0.9448780443557876,0.8590973120599427
4850.png,0.2863006591796875,36.99653198820022,31.564975857192564,0.963917864104613,0.8762046313181006
4860.png,0.380767822265625,31.984451903648452,27.791182301685172,0.9293470280281888,0.8226279276344206
4879.png,0.4953765869140625,35.209814124629425,32.16771831909288,0.9559032284545377,0.9187856160586028
4943.png,0.4451141357421875,34.65903818303724,31.15021150641425,0.9621422686363209,0.923251428607333
4952.png,0.4491424560546875,33.72735207296547,30.251624127587803,0.95593000779808,0.9035999094724725
4972.png,0.59765625,34.4587504073578,32.287315282380426,0.950351022695128,0.9271894780707343
4979.png,0.4423675537109375,32.11207718822864,28.623333553319053,0.9174967886371119,0.8318532536615028
4985.png,0.61590576171875,35.48856580309731,33.389956803829946,0.9520287457186954,0.9271513744637695
5001.png,0.43817138671875,31.239570055358644,27.678506131296857,0.9006653008903672,0.7942487662229445
5013.png,0.3271636962890625,35.079594439128854,30.252298032423074,0.968133928706484,0.9145916138432367
5018.png,0.391082763671875,35.4115404719003,31.346061926155713,0.9664567732543147,0.9216568196411988
