sample_id,feature_type,block_index,layer_fraction,is_primary_block,similarity_1e5_to_clean,similarity_render_to_clean,delta_render_over_1e5,different_scene_1e5_to_clean,different_scene_render_to_clean,scene_advantage_1e5,scene_advantage_render,delta_scene_advantage,similarity_1e5_to_render,different_scene_target_sample_id
6639,centered,6,2/4,1,0.544637,0.776043,0.231406,0.488991,0.709206,0.055646,0.066838,0.011192,0.465622,6030
6639,raw,3,1/4,0,0.585159,0.740003,0.154844,0.533061,0.713461,0.052098,0.026543,-0.025555,0.445932,6030
6639,centered,3,1/4,0,0.651948,0.773022,0.121074,0.600189,0.749232,0.051759,0.023790,-0.027969,0.572407,6030
6646,raw,6,2/4,1,0.603660,0.750188,0.146528,0.605871,0.725649,-0.002211,0.024538,0.026749,0.460347,3706
6646,centered,6,2/4,1,0.650635,0.748366,0.097732,0.634225,0.736269,0.016409,0.012097,-0.004312,0.558642,3706
6646,raw,3,1/4,0,0.679700,0.751243,0.071543,0.663398,0.730851,0.016302,0.020391,0.004089,0.538041,3706
6646,centered,3,1/4,0,0.697641,0.778888,0.081247,0.643345,0.777717,0.054296,0.001170,-0.053126,0.588810,3706
6653,raw,6,2/4,1,0.637661,0.823387,0.185726,0.585158,0.750884,0.052503,0.072503,0.020000,0.519981,5060
6653,centered,6,2/4,1,0.672785,0.820998,0.148213,0.627231,0.732957,0.045554,0.088041,0.042487,0.571895,5060
6653,raw,3,1/4,0,0.726111,0.808854,0.082743,0.643241,0.760181,0.082870,0.048672,-0.034198,0.597674,5060
6653,centered,3,1/4,0,0.716795,0.836049,0.119253,0.647894,0.784343,0.068901,0.051706,-0.017195,0.596669,5060
6689,raw,6,2/4,1,0.476440,0.697585,0.221146,0.427434,0.730683,0.049006,-0.033098,-0.082104,0.246271,3139
6689,centered,6,2/4,1,0.573368,0.707994,0.134627,0.527983,0.748277,0.045385,-0.040283,-0.085667,0.422149,3139
6689,raw,3,1/4,0,0.595275,0.743073,0.147798,0.581237,0.747340,0.014038,-0.004267,-0.018305,0.431692,3139
6689,centered,3,1/4,0,0.634566,0.790234,0.155668,0.631883,0.800750,0.002683,-0.010516,-0.013199,0.546445,3139
6701,raw,6,2/4,1,0.302809,0.818296,0.515487,0.315028,0.765942,-0.012219,0.052354,0.064573,0.190123,4259
6701,centered,6,2/4,1,0.467477,0.804573,0.337096,0.468721,0.754754,-0.001243,0.049819,0.051063,0.423925,4259
6701,raw,3,1/4,0,0.510902,0.796138,0.285236,0.504569,0.740309,0.006333,0.055829,0.049496,0.406200,4259
6701,centered,3,1/4,0,0.642346,0.811477,0.169131,0.609436,0.775617,0.032910,0.035860,0.002949,0.581918,4259
6702,raw,6,2/4,1,0.393790,0.733141,0.339351,0.361794,0.709503,0.031996,0.023639,-0.008357,0.172377,5163
6702,centered,6,2/4,1,0.520022,0.737800,0.217777,0.490999,0.714890,0.029024,0.022910,-0.006114,0.400738,5163
6702,raw,3,1/4,0,0.591167,0.739781,0.148615,0.577165,0.730685,0.014001,0.009096,-0.004905,0.433621,5163
6702,centered,3,1/4,0,0.641975,0.785690,0.143715,0.647827,0.768913,-0.005852,0.016777,0.022629,0.576574,5163
6709,raw,6,2/4,1,0.679041,0.747979,0.068938,0.594852,0.723756,0.084189,0.024224,-0.059965,0.443788,5367
6709,centered,6,2/4,1,0.707450,0.746756,0.039307,0.651999,0.696470,0.055451,0.050286,-0.005164,0.515616,5367
6709,raw,3,1/4,0,0.728005,0.774702,0.046697,0.670012,0.727235,0.057993,0.047467,-0.010527,0.555909,5367
6709,centered,3,1/4,0,0.714640,0.813948,0.099308,0.674538,0.761810,0.040101,0.052138,0.012037,0.600272,5367
6722,raw,6,2/4,1,0.433709,0.757109,0.323399,0.272947,0.700215,0.160762,0.056893,-0.103869,0.233656,2589
6722,centered,6,2/4,1,0.557221,0.774479,0.217258,0.427193,0.675483,0.130028,0.098995,-0.031033,0.464081,2589
6722,raw,3,1/4,0,0.591596,0.728646,0.137049,0.473571,0.691770,0.118025,0.036876,-0.081150,0.412019,2589
6722,centered,3,1/4,0,0.643971,0.783288,0.139317,0.585824,0.721110,0.058147,0.062178,0.004031,0.566588,2589
6725,raw,6,2/4,1,0.658345,0.827240,0.168894,0.524459,0.752308,0.133887,0.074932,-0.058955,0.522842,0355
6725,centered,6,2/4,1,0.686172,0.823274,0.137103,0.566134,0.698853,0.120037,0.124422,0.004385,0.568628,0355
6725,raw,3,1/4,0,0.734731,0.820837,0.086106,0.626942,0.734962,0.107789,0.085874,-0.021915,0.613639,0355
6725,centered,3,1/4,0,0.722066,0.846865,0.124799,0.644784,0.752122,0.077282,0.094743,0.017461,0.602625,0355
6742,raw,6,2/4,1,0.458062,0.829775,0.371713,0.394700,0.775723,0.063361,0.054052,-0.009309,0.331475,4316
6742,centered,6,2/4,1,0.553083,0.805706,0.252623,0.498446,0.742637,0.054637,0.063069,0.008432,0.479384,4316
6742,raw,3,1/4,0,0.608702,0.802225,0.193523,0.561177,0.780271,0.047525,0.021954,-0.025571,0.488987,4316
6742,centered,3,1/4,0,0.676743,0.820603,0.143860,0.638842,0.801728,0.037901,0.018875,-0.019026,0.594551,4316
6767,raw,6,2/4,1,0.539961,0.858414,0.318453,0.516807,0.769927,0.023154,0.088487,0.065333,0.410315,4018
6767,centered,6,2/4,1,0.613073,0.841032,0.227959,0.592036,0.736678,0.021037,0.104354,0.083317,0.520633,4018
6767,raw,3,1/4,0,0.633228,0.843481,0.210253,0.620787,0.759149,0.012441,0.084332,0.071891,0.535983,4018
6767,centered,3,1/4,0,0.688926,0.857886,0.168960,0.672870,0.778177,0.016056,0.079709,0.063653,0.618423,4018
